frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3
100,9796,318.123529412,584.523529412,0.546018407491,1.86583814558,39.774948211,35.456303337600005,0.07435897522439999,0.256375167666,5661.5,8005.5,0.623710359960025
100,9797,274.48,1550.70210526,0.220041226422,5.645080420219999,21.964687449099998,727.42082564,0.100227696494,2.61111576857,5662.0,448.5,1.7307844437747273
100,9798,291.584615385,730.4987179489999,0.403872442408,2.51734649451,23.7924631296,85.0243630147,0.052097826212300004,0.324763145178,5661.5,1348.0,0.9232053683830859
100,9799,2299.48571429,629.80952381,3.6320332516400002,0.285732072278,482.387793305,33.849553767399996,0.647726435514,0.0603447686415,5663.5,7714.0,-1.2527007174600038
100,9800,389.306153846,565.866153846,0.688978093847,1.5281893520200003,89.35283625459999,33.9529845835,0.157178113642,0.345964433636,5664.5,8700.0,0.42408360454575433
100,9801,1284.29362881,608.959833795,2.0839184530400003,0.690246270234,715.619544217,40.3700307642,1.11679882017,0.44695135002999997,5666.0,6529.5,-0.3707068316866533
100,9802,270.208480565,784.071849234,0.354487426025,2.91968579928,22.2016165473,133.975828108,0.0654334226822,0.54641528307,5666.5,227.0,1.0714760075042722
100,9803,629.9814020030001,633.131616595,0.9777966489859999,1.17151459451,247.896549441,47.780163776,0.336536344117,0.45002882644500003,5669.0,2999.0,0.15829743685653005
100,9804,328.626420455,576.377840909,0.571104621212,1.7746159806400001,36.5572548409,29.369450499000003,0.0655564619456,0.20789827353,5668.0,3058.0,0.573584050585361
100,9805,317.153958944,588.211143695,0.540717522468,1.8924806168900001,45.9028176914,35.0044738512,0.08229027170969999,0.287640746097,5668.0,3197.5,0.6378884642109663
100,9806,1123.29268293,595.892895016,1.86913178012,0.763186614306,604.0484442759999,37.5602475719,0.9744601198139999,0.49311633477600003,5667.5,5290.0,-0.27025269790910145
100,9807,769.5774804910001,712.272017837,1.03873780174,1.13263952124,370.466563628,100.319231969,0.393064152432,0.47069185209799996,5668.5,6297.5,0.12455076834976941
100,9808,327.82740448,584.417654809,0.562424278916,1.81955098153,47.8338195747,34.9240961892,0.08525885502769999,0.278207123851,5666.5,6969.0,0.5985897572048805
100,9809,1753.4790287,604.766004415,2.89906343335,0.39170966394699996,501.49119587300004,38.5927167312,0.8142181301800001,0.19239849829999997,5671.0,5456.0,-0.9372343668071899
100,9810,267.508209539,1214.21188428,0.245788425209,4.55849903225,22.2373939973,389.75599269099996,0.08501243858560001,1.47797415001,5670.0,5656.5,1.5169934097470865
100,9811,1038.23289902,588.969055375,1.7645293370599997,0.629142257901,293.484113003,34.8279253538,0.49583042388000004,0.23688101404,5670.0,7559.0,-0.46339788266876664
100,9812,266.074514715,1120.83907326,0.267216630087,4.230808758769999,21.3643018979,379.69063111300005,0.093981745341,1.4512171669100002,5673.5,4280.5,1.4423931707092887
100,9813,346.70075188,574.233082707,0.605355261016,1.69212976158,50.9955836157,35.0705598571,0.09253540321380001,0.267474027449,5669.5,4466.0,0.5259879494845434
100,9814,1075.43485342,598.6726384359999,1.79341286066,0.659990535836,367.86194234,36.5530982375,0.5993449696450001,0.335145371719,5672.0,5051.5,-0.41552978370690374
