frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3,DistanceLastNeighbor_k-00-05,neighbors_k-00-05,DistanceLastNeighbor_k-05-10,neighbors_k-05-10,DistanceLastNeighbor_k-10-15,neighbors_k-10-15,DistanceLastNeighbor_k-15-20,neighbors_k-15-20,DistanceLastNeighbor_k-20-25,neighbors_k-20-25,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_p_val,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_z_val,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_stats,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_low_quantile,local_moran_log_mean_ratio_GFP/Cy3_k-00-05_high_quantile
100,4626,1245.75152749,566.680244399,2.1949518224,0.5246083919619999,419.813666567,26.0670761889,0.726250093729,0.227191607452,764.0,849.5,-0.6451032147996916,68.50729888121411,"[4645, 4553, 4564, 4617, 4622]",119.902043352063,"[4622, 4558, 4552, 4500, 4477, 4512]",171.76291800036464,"[4512, 4416, 4861, 4357, 4342, 4442]",194.6259232476496,"[4442, 4375, 4353, 4406, 4516, 4609]",229.95760478836087,"[4609, 4723, 4686, 4656, 4472, 4970]",0.491,-0.014823046759031608,-0.02079165535743059,-1.1567636566387747,1.0494792780852253
100,4643,3097.69412662,682.327231121,4.3377955952699985,0.771244129139,3626.30657422,82.24914531649999,4.71801912321,0.6927263032500001,777.0,403.0,-0.2597503159289512,73.17444909256236,"[4598, 4556, 4625, 4736, 4702]",113.93199726152442,"[4702, 4519, 4766, 4663, 4474, 4547]",147.26591594798845,"[4547, 4647, 4576, 4813, 4437, 4664]",165.94577427581578,"[4664, 4496, 4409, 4710, 4561, 4745]",187.35594466149186,"[4745, 4830, 4448, 4902, 4594, 4335]",0.009,2.4720472600743078,0.9085837748723896,-0.6765070180217192,0.7735393026550568
100,4645,599.49376947,755.867601246,0.774648113371,1.38583122125,223.603560217,139.775396971,0.205979316707,0.371631512138,778.0,864.5,0.32630011936275816,69.9035049192814,"[4626, 4564, 4622, 4617, 4553]",129.32227186374357,"[4553, 4558, 4500, 4552, 4512, 4477]",178.85329183439706,"[4477, 4861, 4416, 4442, 4516, 4375]",186.29009635512028,"[4375, 4609, 4342, 4357, 4686, 4353]",221.4413014773893,"[4353, 4406, 4723, 4970, 4656, 4472]",0.29,0.5614674466468681,0.024320202247096922,-0.08955506985615609,0.0885796643008795
100,4647,2332.98648649,604.709459459,3.85595312285,0.269783188908,441.93713608400003,27.760620898699997,0.6994449870110001,0.060753689608500014,775.5,518.5,-1.3101366466086548,76.05918747922567,"[4664, 4576, 4710, 4594, 4702]",105.79461233919241,"[4702, 4583, 4711, 4496, 4556, 4498]",129.3870163501732,"[4498, 4736, 4749, 4715, 4643, 4656]",162.10259097250727,"[4656, 4837, 4598, 4519, 4409, 4723]",184.32851108821987,"[4723, 4372, 4829, 4361, 4883, 4625]",0.134,1.129443790033074,1.0044733613162264,-1.8669509828354827,1.746708825661137
100,4656,679.282269504,567.5049645390001,1.19167475166,0.949480735679,229.040833265,28.195775364499998,0.383797462331,0.359840150512,785.5,647.5,-0.05184003784662497,70.32780389006896,"[4715, 4723, 4583, 4711, 4594]",129.3870163501732,"[4594, 4749, 4664, 4710, 4829, 4647]",157.69590990257166,"[4647, 4498, 4576, 4552, 4617, 4883]",185.52425717409568,"[4883, 4496, 4837, 4406, 4477, 4553]",215.83442728165488,"[4553, 4702, 4626, 4361, 4298, 4416]",0.11,1.2418310148408087,0.3113912226681656,-0.5578964213158736,0.49495532450151736
100,4659,267.010700389,1070.16731518,0.272932659577,4.00825312254,11.514703943299999,311.47523216900004,0.0838547534631,1.15545283268,788.0,181.0,1.3883555161147605,99.90495483208028,"[4731, 4551, 4561, 4601, 4745]",119.00420160649792,"[4745, 4743, 4818, 4492, 4663, 4524]",140.9184161137216,"[4524, 4763, 4449, 4547, 4508, 4863]",172.09662983335843,"[4863, 4456, 4625, 4448, 4830, 4381]",196.6500699211673,"[4381, 4766, 4875, 4903, 4944, 4380]",0.287,-0.5361707980051896,-0.31575302893915624,-1.0872306606858666,1.0861107072979916
100,4660,258.26541555,1146.88739946,0.243791924671,4.44727613059,16.0070407761,311.814450985,0.0720314303486,1.20675361732,787.5,1285.5,1.4922918032797112,85.27895402735659,"[4712, 4557, 4721, 4559, 4767]",128.34036777257575,"[4767, 4741, 4515, 4484, 4709, 4457]",136.5814775143394,"[4457, 4623, 4567, 4680, 4782, 4452]",173.05634920452934,"[4452, 4599, 4589, 4699, 4773, 4858]",187.06215544572342,"[4858, 4470, 4914, 4562, 4871, 4429]",0.29,-0.5859062752914579,-0.3543185696423273,-1.1237961722390593,1.2310045284170108
100,4663,1041.85714286,805.901785714,1.29388978455,0.774105226432,34.7056132612,28.059872155500003,0.051750118350800005,0.031090853634200007,790.0,296.5,-0.25604746317044025,84.03868156985806,"[4625, 4547, 4745, 4561, 4766]",119.28118040998757,"[4766, 4598, 4643, 4659, 4830, 4551]",139.19231300614268,"[4551, 4813, 4474, 4519, 4448, 4731]",161.0667563465534,"[4731, 4736, 4437, 4556, 4863, 4903]",187.27786842016326,"[4903, 4818, 4702, 4449, 4902, 4492]",0.295,0.5385285361899926,0.19590244996582148,-0.789438124352113,0.7190657059989556
100,4664,579.832679739,622.420915033,0.912953117148,1.20495747941,213.294593857,57.1838734221,0.272608934839,0.377478278318,792.0,549.5,0.18644427952334414,68.22939249326495,"[4647, 4710, 4594, 4711, 4576]",98.2153246698294,"[4576, 4583, 4715, 4749, 4702, 4656]",131.18307817702708,"[4656, 4498, 4496, 4837, 4723, 4736]",174.88853593074646,"[4736, 4556, 4829, 4643, 4883, 4917]",188.50596807528402,"[4917, 4598, 4519, 4372, 4409, 4361]",0.064,1.4872023930855427,0.19068904921880078,-0.2563180695741603,0.2486561765685756
100,4680,265.624155405,893.416385135,0.30912491966600003,3.36230411321,11.5210496673,174.160252883,0.0627633243024,0.636797683849,802.0,1156.5,1.21262648693657,74.7295122424869,"[4599, 4773, 4721, 4782, 4567]",114.75626344561763,"[4567, 4562, 4786, 4767, 4686, 4712]",135.72951042422574,"[4712, 4557, 4609, 4871, 4660, 4490]",160.13119621110684,"[4490, 4515, 4899, 4444, 4429, 4916]",191.28839483878787,"[4916, 4472, 4914, 4516, 4457, 4484]",0.009,-2.224776823727781,-1.0379262978324943,-0.8935410544441298,0.8645623228957947
100,4686,1361.37828947,558.25,2.4384420703400003,0.435577557012,305.125898825,25.0514601949,0.53694235272,0.121440764146,805.0,1046.5,-0.8310824112616553,111.93078218256137,"[4609, 4786, 4562, 4680, 4516]",134.58175953672176,"[4516, 4599, 4773, 4472, 4490, 4622]",160.12495120998474,"[4622, 4567, 4782, 4512, 4558, 4899]",180.70141117323902,"[4899, 4442, 4444, 4871, 4721, 4564]",202.42776489404807,"[4564, 4937, 4645, 4429, 4626, 4916]",0.035,-1.9628340929973753,-1.3397294751174784,-1.3847338277190053,1.1933165726042925
100,4699,788.1055194810001,558.457792208,1.4090074060100002,0.856396024999,312.38706047799997,26.9768089014,0.550389728867,0.403573634992,816.0,1437.0,-0.15502236380120185,110.13627921806692,"[4709, 4623, 4589, 4741, 4858]",123.90016142039524,"[4650, 4803, 4732, 4741, 4858, 4544]",133.68993978605872,"[4544, 4817, 4886, 4611, 4725, 4559]",168.85866871440152,"[4559, 4470, 4657, 4660, 4460, 4712]",181.19947571668078,"[4712, 4438, 4462, 4853, 4939, 4754]",0.088,1.3345458578349114,0.41902038146611037,-0.6278135187665199,0.5971484218899742
100,4702,1787.15141431,599.3926788690001,2.96595376939,0.372260706517,509.763556853,31.8506635989,0.7907190926100001,0.144002033567,823.5,459.5,-0.9881608462010019,98.56216312561327,"[4736, 4643, 4647, 4664, 4710]",125.38440891913156,"[4710, 4556, 4576, 4598, 4837, 4813]",142.70599146496969,"[4813, 4766, 4711, 4625, 4749, 4519]",152.59832895546396,"[4519, 4917, 4594, 4934, 4496, 4922]",178.31012310017624,"[4922, 4715, 4583, 4663, 4902, 4498]",0.025,1.9366465314381474,1.5814671674253031,-1.559412125838916,1.5546560177165225
100,4709,1583.23167849,575.877068558,2.74662154245,0.386480794135,344.101850389,27.517525366199997,0.575104495168,0.113128215831,824.5,1398.5,-0.9506731039487157,94.50132274206535,"[4699, 4741, 4623, 4589, 4858]",118.90332207301864,"[4858, 4716, 4803, 4650, 4559, 4660]",155.96554106596753,"[4660, 4732, 4712, 4886, 4470, 4544]",170.2388028623322,"[4544, 4939, 4817, 4767, 4725, 4611]",179.97013641157247,"[4611, 4484, 4452, 4557, 4438, 4721]",0.224,0.8290997660022684,0.6601670813044218,-1.5556504805518065,1.529016894662137
100,4710,604.671965318,552.460982659,1.09192406439,1.09192572199,252.620018223,29.205964494299998,0.446781497271,0.454430091341,827.0,558.0,0.08794285485355999,64.90377492873584,"[4711, 4664, 4749, 4715, 4647]",98.65343379730885,"[4647, 4594, 4837, 4583, 4702, 4656]",129.75457602720607,"[4656, 4576, 4829, 4723, 4883, 4736]",162.8649747490233,"[4736, 4917, 4498, 4496, 4556, 4643]",210.14399824881986,"[4643, 4987, 4934, 4598, 4922, 4519]",0.008,2.409383745632598,0.44900563010491246,-0.3507608612544717,0.3685916970380202
100,4711,845.544468547,553.854663774,1.52588866134,0.715031022373,225.426288574,26.4881286582,0.398074343785,0.240957779331,827.5,592.5,-0.3354293492950929,69.20260110718382,"[4715, 4749, 4710, 4664, 4656]",90.44335243676012,"[4656, 4723, 4594, 4583, 4829, 4647]",147.54829717756826,"[4647, 4837, 4883, 4576, 4702, 4498]",186.93581786270923,"[4498, 4917, 4496, 4736, 4987, 4556]",228.3774288321856,"[4556, 4643, 4934, 4617, 4552, 4361]",0.058,1.552545519943381,0.636293405217326,-0.8149697340627722,0.8004117033316727
100,4712,504.223622047,557.584251969,0.905067802996,1.16809196335,110.581627994,26.7276801436,0.198301919826,0.296622192418,827.0,1268.5,0.15537161705140226,95.48429190186205,"[4767, 4660, 4721, 4741, 4782]",130.02403623945844,"[4782, 4557, 4680, 4559, 4773, 4709]",145.31431450480025,"[4709, 4515, 4567, 4914, 4599, 4871]",166.50675661966397,"[4871, 4484, 4623, 4858, 4916, 4457]",179.57797749167355,"[4457, 4699, 4786, 4939, 4989, 4452]",0.349,0.4178775252645712,0.05165708566541594,-0.29405833710502366,0.27305054499932274
100,4715,956.778026906,555.97309417,1.7236140551,0.613221170953,196.41828150900002,28.1209621767,0.35684702947,0.167091794139,827.5,619.0,-0.4890296072167986,61.002049145909844,"[4711, 4749, 4723, 4656, 4710]",110.82531299301614,"[4710, 4664, 4829, 4594, 4583, 4883]",159.5501488560885,"[4883, 4647, 4837, 4576, 4498, 4702]",191.42230799987757,"[4702, 4917, 4496, 4987, 4736, 4617]",221.82481826883117,"[4617, 4552, 4556, 4934, 4406, 4643]",0.284,0.6094879364798179,0.3266327470300472,-0.9852814502326038,0.9412032610841788
100,4721,2071.74011299,580.463276836,3.56688385964,0.297648784868,457.839177135,23.335917286199997,0.7715948273919999,0.0826533165102,837.5,1219.0,-1.2118410618100195,77.8090611689924,"[4767, 4782, 4712, 4680, 4773]",119.50732195141852,"[4773, 4660, 4871, 4599, 4557, 4567]",146.01369798755184,"[4567, 4786, 4914, 4741, 4916, 4515]",175.5348968154196,"[4515, 4899, 4562, 4559, 4989, 4686]",196.6805786039893,"[4686, 4484, 4709, 4457, 4609, 4858]",0.102,1.3490784614655538,1.1600339819540628,-1.7704863050891348,1.7468391780014187
100,4723,266.886206897,1251.96436782,0.221290817225,4.71214893876,19.7675495863,224.52179039599997,0.0492812780359,0.8978125993960001,840.5,667.0,1.5501440542453366,77.89736837660179,"[4715, 4656, 4749, 4711, 4829]",127.11608867488016,"[4829, 4710, 4883, 4594, 4583, 4664]",178.91688014270758,"[4664, 4837, 4617, 4647, 4552, 4861]",201.50062034643963,"[4861, 4498, 4576, 4553, 4626, 4987]",215.53711977290592,"[4987, 4917, 4477, 4645, 4702, 4406]",0.041,-1.7741820939891446,-1.1203813175346626,-1.2447348161873746,1.2259910983437305
100,4731,485.527486911,790.984293194,0.606123666485,1.68721092264,130.374081308,136.345475754,0.0872038060418,0.262872039363,843.5,168.0,0.5230768239879308,89.64652809785775,"[4818, 4659, 4743, 4745, 4763]",137.68169813014364,"[4763, 4863, 4601, 4875, 4551, 4944]",157.07959765672942,"[4944, 4561, 4663, 4830, 4953, 4903]",181.24568960391858,"[4903, 4524, 4492, 4766, 4508, 4984]",195.40854638423568,"[4984, 4547, 4625, 4449, 4456, 4813]",0.312,0.506910520181061,0.03612821207053893,-0.11338918124733309,0.13109897679414415
100,4736,823.935897436,557.96011396,1.47032382831,0.854160003181,374.229621063,32.472712261,0.651540682649,0.425551985985,845.0,429.5,-0.15763674538796343,107.91200118615167,"[4702, 4643, 4813, 4766, 4598]",129.75457602720607,"[4598, 4647, 4556, 4922, 4625, 4710]",137.5,"[4710, 4934, 4664, 4837, 4902, 4576]",163.93672559862844,"[4576, 4917, 4663, 4830, 4519, 4711]",180.5339303288997,"[4711, 4749, 4745, 4547, 4975, 4903]",0.018,2.061620113123225,0.6780810549830816,-0.6271978988531596,0.6115975330051785
100,4741,255.155015198,1626.58966565,0.192110522105,6.4078677200600005,22.315681663400003,669.2357231990001,0.0924480885139,2.67947897711,849.0,1347.5,1.857526566616036,95.38998899255624,"[4709, 4712, 4858, 4660, 4699]",129.01356517824007,"[4699, 4767, 4623, 4559, 4939, 4721]",159.3494587377064,"[4721, 4589, 4803, 4716, 4557, 4886]",175.7277724208669,"[4886, 4914, 4782, 4650, 4997, 4484]",184.69975636150687,"[4484, 4732, 4515, 4989, 5028, 5035]",0.219,-0.8187040546932418,-0.6624704633436556,-1.5333265499810245,1.6771987045146943
100,4743,717.695044473,540.331639136,1.32475855353,0.934455305968,322.830939526,29.0822878932,0.585288989464,0.432162155664,852.5,99.5,-0.06779147990975942,99.45476358626568,"[4763, 4731, 4818, 4875, 4601]",153.5203569563333,"[4601, 4659, 4863, 4944, 4984, 4524]",189.54748745367215,"[4524, 4745, 4508, 4551, 4492, 5042]",201.78268012889512,"[5042, 4953, 5040, 4561, 4456, 4830]",217.4195253421366,"[4830, 4663, 4903, 4449, 5057, 5087]",0.491,0.04323566453102907,0.0047655816278270174,-0.5285382997665893,0.5259784528085519
100,4745,268.649294245,1141.15635179,0.261120925194,4.25245604394,16.734489214,361.23354455,0.08632439456689997,1.3355917792,854.0,256.0,1.4474967087124115,88.62420662550385,"[4830, 4663, 4863, 4766, 4731]",119.04830952180716,"[4731, 4818, 4659, 4903, 4813, 4625]",143.98003333795975,"[4625, 4561, 4953, 4902, 4547, 4551]",165.94577427581578,"[4551, 4743, 4598, 4975, 4944, 4643]",192.4610350174809,"[4643, 4736, 4763, 5022, 4922, 4875]",0.267,-0.6466614989728385,-0.33776873615192027,-1.0703012092388535,1.1450464108954246
100,4749,998.864811133,663.250497018,1.4912211429299995,0.718512478897,280.62805452099997,60.7880723196,0.348349211497,0.21453701236,855.5,598.5,-0.3305722056291888,70.12310603502956,"[4711, 4715, 4710, 4829, 4723]",105.68348972285122,"[4723, 4664, 4837, 4883, 4656, 4594]",148.3323970007901,"[4594, 4647, 4583, 4917, 4702, 4576]",190.5708529655046,"[4576, 4987, 4736, 4498, 4934, 4496]",221.20183091466492,"[4496, 4556, 4643, 5049, 4922, 4617]",0.302,0.525260124755617,0.24223535290290968,-0.8177128963307414,0.8449417076053333
100,4763,797.5179640719998,556.2020958080001,1.42558735108,0.8396682517919999,311.165533436,36.0648060459,0.535146725009,0.3902485693060001,863.0,80.5,-0.17474840349632212,109.91132789662765,"[4743, 4875, 4731, 4818, 4601]",165.40329500950094,"[4601, 4659, 4944, 4984, 4863, 4524]",183.86136081297775,"[4524, 4508, 4745, 5042, 5040, 4551]",212.87378889849262,"[4551, 4492, 4953, 5087, 4456, 4561]",228.00219297190984,"[4561, 5057, 4830, 4468, 4903, 4663]",0.497,-0.0028989838044106743,-0.014369336870313942,-0.6440596855061214,0.6541266848709025
100,4766,443.511811024,648.362204724,0.6826871890880001,1.49463215221,74.7124109415,55.177918282600004,0.0915995838462,0.226880357483,862.5,339.0,0.4018801245334369,90.31195934094221,"[4813, 4830, 4745, 4663, 4902]",117.63715399481579,"[4902, 4736, 4625, 4903, 4643, 4598]",145.40030949072974,"[4598, 4922, 4702, 4975, 4863, 4547]",172.0523176246109,"[4547, 4934, 4953, 4561, 4556, 4731]",189.40564933496572,"[4731, 4818, 4519, 4659, 5022, 4474]",0.081,1.4020574786189022,0.005703472212737376,-0.007353204845881252,0.007653421849681949
100,4767,511.151462995,566.163511188,0.902574374497,1.15848207907,107.392364329,33.4452944661,0.181805208484,0.257454097632,862.0,1244.0,0.14711059568993848,97.12878049270464,"[4721, 4712, 4782, 4660, 4773]",120.38791467585108,"[4773, 4914, 4871, 4741, 4680, 4916]",149.92414748798808,"[4916, 4557, 4786, 4989, 4599, 4899]",166.74306582284015,"[4899, 4567, 4709, 4939, 4858, 4515]",192.2758435165479,"[4515, 4559, 5023, 5035, 4562, 4484]",0.027,1.8572900719626977,0.2787590686061309,-0.3194757614399079,0.28323073557484946
100,4773,1309.6875,556.625,2.35089990406,0.444142809768,240.51029695,24.7106318693,0.414020237158,0.112164025103,867.0,1147.0,-0.8116091246445111,77.8090611689924,"[4782, 4786, 4871, 4680, 4721]",118.08577391032335,"[4721, 4899, 4767, 4916, 4599, 4686]",150.6950563223625,"[4686, 4914, 4712, 4567, 4562, 4609]",175.5348968154196,"[4609, 5012, 4660, 5023, 4989, 4557]",205.93445559206447,"[4557, 4490, 4937, 4741, 4515, 5096]",0.354,0.39932925940314035,0.24829336666084917,-1.3485966865380516,1.2333819929405785
100,4782,1351.06666667,558.233333333,2.4257089439,0.418688699923,150.876977111,23.358343738800002,0.299161821213,0.0528725291303,870.5,1183.5,-0.8706275948022476,73.62913825381905,"[4773, 4721, 4767, 4871, 4680]",99.10221995495357,"[4680, 4786, 4916, 4712, 4914, 4899]",151.85272470390512,"[4899, 4599, 4660, 4567, 4989, 4686]",170.03308501582862,"[4686, 5023, 4557, 4562, 4741, 5012]",213.0803838930276,"[5012, 4609, 4515, 4939, 4490, 5035]",0.164,0.995245279793433,0.78309503756777,-1.43882307800378,1.499239724228094
100,4786,260.671927847,1128.789177,0.257659210186,4.342429835380002,15.825412006199999,357.7111151640001,0.0889027493326,1.3923624952000002,875.0,1103.0,1.4684340613468587,89.95693414073203,"[4773, 4899, 4782, 4871, 4686]",132.14102315329635,"[4686, 4680, 4916, 4721, 4609, 4599]",160.07810593582118,"[4599, 4767, 5012, 4562, 4914, 4937]",190.62069667273803,"[4937, 5023, 4567, 4712, 5096, 5041]",205.54804791094463,"[5041, 4490, 4516, 4989, 4660, 4472]",0.096,-1.308609138837739,-0.8188787587012658,-1.2538549991028225,1.1799379646581303
100,4813,1177.15328467,569.092457421,2.06804631755,0.557859115958,368.094386972,31.643255014,0.64094632807,0.255927021723,895.0,356.5,-0.5836488288413658,89.51256894984078,"[4766, 4902, 4830, 4736, 4922]",125.38440891913156,"[4922, 4903, 4975, 4745, 4663, 4702]",145.623658792107,"[4702, 4934, 4643, 4625, 4598, 4863]",162.04937519163718,"[4863, 4953, 5022, 5031, 5076, 4917]",195.40854638423568,"[4917, 4547, 4818, 4837, 4556, 4731]",0.169,0.9823312802453449,0.5409498445963159,-1.1158578572193019,1.0528378648202705
100,4818,395.35375191400004,585.713629403,0.6724192746459999,1.53362193845,79.36085884270001,33.338200355,0.11599972628,0.272877856378,896.5,169.5,0.42763221784390165,95.09600412215016,"[4863, 4731, 4743, 4944, 4763]",124.53212436957784,"[4763, 4875, 4745, 4659, 4953, 4830]",163.61311072160447,"[4830, 4903, 4984, 5040, 5057, 4601]",177.5,"[4601, 4663, 4766, 5022, 4551, 5042]",206.58230805177868,"[5042, 4561, 4902, 4813, 4975, 5158]",0.338,0.4643402632167837,0.004537602869163053,-0.02065771717835457,0.019581003567909074
100,4829,528.534918276,605.193164933,0.8659498298109999,1.24407012192,156.80139258100002,47.3373478354,0.224875505944,0.353479885901,908.5,629.0,0.21838836083125987,85.87345340674264,"[4883, 4749, 4723, 4715, 4837]",135.11661629866254,"[4837, 4711, 4710, 4656, 4987, 4917]",185.10132360412769,"[4917, 4664, 4594, 4583, 4647, 4934]",209.26358976181209,"[4934, 4702, 5049, 4861, 5055, 4576]",226.30178965266717,"[4576, 4736, 4998, 5100, 4617, 5135]",0.401,0.2226572282544679,0.02470292983122898,-0.21320662649022815,0.22070415048517694
100,4830,910.978783593,560.502121641,1.6194745476,0.8088646518979999,437.353385709,33.005951775999996,0.7655023404800001,0.433531307958,908.0,293.5,-0.21212367888944597,69.2044073740972,"[4903, 4813, 4766, 4745, 4902]",121.09603626874002,"[4902, 4863, 4975, 4953, 4663, 5022]",149.88328792764054,"[5022, 4818, 4922, 4731, 4625, 4736]",171.756368149772,"[4736, 4944, 4659, 4643, 5076, 5057]",185.80702354862686,"[5057, 4934, 4598, 5132, 5031, 4561]",0.388,0.2798105883984139,0.08596112110591536,-0.704917440861677,0.6603377033860054
100,4837,274.505263158,1057.27368421,0.282442737916,3.86112696003,22.376519365500002,301.410434307,0.08588249350739999,1.09352754137,916.5,543.5,1.3509590994221286,85.87345340674264,"[4917, 4883, 4749, 4987, 4829]",124.64449446325337,"[4829, 4710, 4711, 4934, 4715, 4664]",143.84453413320924,"[4664, 4702, 4736, 5049, 4647, 4922]",184.21319171004012,"[4922, 4723, 5031, 4656, 4594, 4576]",210.6395024680793,"[4576, 4583, 4813, 4643, 4902, 5076]",0.112,-1.229147243017223,-0.6879623124528388,-0.9938637681557918,1.0394709640652333
100,4858,595.353372434,558.8115835780001,1.06579701764,1.0935844249200002,219.371368723,35.047104634200004,0.389426270429,0.450926973954,919.0,1398.0,0.08946076429984927,110.13627921806692,"[4939, 4741, 4997, 4709, 4699]",135.90161882773876,"[4803, 4709, 4699, 5028, 4716, 5035]",164.21023110634732,"[5035, 4817, 4732, 4712, 4623, 4767]",175.20559351801532,"[4767, 4989, 5105, 4898, 4660, 4650]",182.50068493022155,"[4650, 5127, 4589, 4914, 5071, 4853]",0.224,-0.7715788611949187,-0.1438419630565616,-0.3617235070535201,0.3533708418358284
100,4861,529.4548872180001,547.218045113,0.968701274117,1.11088276683,135.822943662,33.565931457,0.247455862014,0.318674198355,923.5,825.5,0.1051549846847829,140.0294611858519,"[4970, 4998, 5055, 5045, 5002]",161.2955362060587,"[5002, 5100, 4645, 5106, 4937, 4626]",197.07168746423213,"[4626, 4617, 5135, 4723, 4622, 4829]",213.17891546773566,"[4829, 4553, 4564, 5217, 4552, 5041]",227.72406548276797,"[5041, 4558, 5121, 4883, 4656, 4715]",0.467,0.11321065062152877,0.014958023857925879,-0.3334245861386954,0.3190766441748438
100,4863,614.2748414380001,1068.13424947,0.5698274365070001,1.79089067435,195.55963642,286.301560347,0.07831080584410001,0.265816609972,925.0,214.0,0.5827130795348301,82.49242389456137,"[4818, 4953, 4903, 4830, 4745]",133.73948556802515,"[4745, 4944, 4731, 5022, 5057, 4875]",140.9184161137216,"[4875, 4902, 4743, 4975, 4766, 4659]",158.21267332296742,"[4659, 5040, 4813, 4763, 4984, 4663]",199.57767911267032,"[4663, 5132, 5158, 5042, 4561, 4922]",0.225,0.7995487661872313,0.07801865219511553,-0.1777312224648573,0.18803076985243472
100,4871,367.231481481,830.212962963,0.444635431439,2.26371647147,30.179741329099997,83.3049452676,0.036560828156800014,0.17953564557100002,929.0,1165.0,0.8170079190489267,67.75322870535396,"[4916, 4899, 4782, 4773, 4914]",110.39587854625735,"[4914, 4786, 5023, 4767, 4721, 5012]",161.78766949307354,"[5012, 4989, 4680, 4712, 5096, 5124]",188.1893992763673,"[5124, 4686, 4599, 5172, 4660, 5035]",200.56233444991608,"[5035, 4937, 5177, 5041, 4741, 4567]",0.114,-1.2680646623194012,-0.28204311267110027,-0.4206408552863569,0.4418505177896856
100,4875,268.00750853200003,1191.37679181,0.250361236695,4.47111096145,22.1077244297,361.89363550699994,0.089167284938,1.39922912546,933.0,80.5,1.4976369149823512,96.19381476997364,"[4984, 4763, 4743, 4944, 4818]",135.1240171102088,"[4818, 5042, 5040, 4731, 4863, 5087]",179.75121696389152,"[5087, 5057, 4953, 5175, 4659, 4601]",203.25476624177844,"[4601, 5188, 4745, 5158, 5118, 4903]",240.00468745422447,"[4903, 4830, 5022, 5278, 4524, 4508]",0.458,-0.13908443488360323,-0.11679155017274571,-1.2182692426142734,1.2131618842367478
100,4883,1166.60387324,573.827464789,2.02117152314,0.645236811195,549.748626729,38.2654988288,0.923736105279,0.362715813005,937.5,605.5,-0.4381378804295825,103.69787847395915,"[4829, 4837, 4749, 4987, 4917]",154.14360187824855,"[4917, 4711, 4715, 4723, 4710, 4934]",185.2349858962933,"[4934, 5049, 4664, 4656, 4647, 4702]",199.60273044224618,"[4702, 4594, 4583, 4922, 4736, 5055]",223.04371768781115,"[5055, 5031, 5100, 5135, 4861, 4576]",0.396,0.29649473102183466,0.1279597232797669,-0.9142413408662384,0.8734879539868187
100,4899,263.919700214,1020.89507495,0.291536967411,3.8690085702,15.472327218199997,363.12931155900003,0.0980132289847,1.35808016243,947.0,1120.5,1.3529982908102622,84.2748479678249,"[4871, 4916, 4786, 5012, 4773]",145.2248257013931,"[4773, 5023, 4782, 4914, 5096, 4937]",149.92414748798808,"[4937, 4989, 4721, 5041, 4680, 4767]",177.82364859601773,"[4767, 5172, 4686, 5124, 5177, 5169]",204.82248411734486,"[5169, 4712, 5121, 4599, 5002, 4609]",0.401,0.2498640948089636,0.1519758774064079,-1.022858807536765,1.0935149219103044
100,4902,1549.18965517,585.545977011,2.64904690854,0.410592701561,355.657645191,36.32841358,0.607695288434,0.159476445933,952.5,346.5,-0.8901535496137332,69.2044073740972,"[4975, 4813, 4903, 4922, 4830]",113.49559462816168,"[4830, 4766, 5022, 5076, 4934, 5031]",147.2175261305528,"[5031, 4953, 4745, 4863, 4736, 5153]",170.34450387376754,"[5153, 5132, 4917, 4663, 5049, 5196]",185.64751546950473,"[5196, 5197, 4702, 5057, 4643, 4818]",0.288,-0.5864541439933153,-0.4001540672783495,-1.431620177397551,1.343846576740908
100,4903,277.458951533,956.9258160239999,0.307083896973,3.45859746565,20.333253388499998,226.468046093,0.0772037390904,0.825080075828,950.5,283.0,1.2408631501418226,73.56119901143536,"[4830, 4953, 4902, 4975, 4863]",125.69108958076544,"[4863, 5022, 4813, 4745, 4766, 4818]",143.90708808116437,"[4818, 4922, 5057, 4944, 5132, 5076]",172.5876588867234,"[5076, 4731, 5153, 4663, 5031, 5196]",191.8599749817559,"[5196, 4934, 5040, 4736, 5158, 4659]",0.359,-0.38236620115378833,-0.1898901889589162,-0.9286043842101589,0.8893123517410707
100,4914,508.353266888,746.021040975,0.664661626197,1.57067731773,173.08172909900003,131.950016545,0.132934951733,0.336047813398,959.5,1225.5,0.45150693889544996,98.41239759298622,"[4916, 4989, 4871, 5023, 4782]",122.1730330310253,"[4782, 4767, 4899, 5035, 4773, 4721]",148.81700171687373,"[4721, 5124, 4939, 5012, 4712, 4786]",168.94081803992782,"[4786, 5028, 5159, 5189, 4741, 5172]",182.16476058777118,"[5172, 4680, 5096, 4858, 5127, 4660]",0.175,-0.9128272817393912,-0.022097118628993728,-0.04452942699972235,0.04599527468355046
